"date","person","coin","start","sequence"
"2023-01-14 16:32:06","AlexandraSarafoglou","0.20EUR","t","thhhttthhhthtxxxttthtttthhtthhhhthhhhxxhhtttthtththhhhtthtthttthhtththhhhhxtthhthhthtthhhtthhhhxththtththth"
"2023-01-14 16:38:29","AlexandraSarafoglou","0.20EUR","h","thththhxtttttttxtthttthhtttththhhhtthhthtttthxththhttththththhthtttttthttthttthhhhhttttthhtttthttthhhtt"
"2023-01-14 16:43:15","AlexandraSarafoglou","0.20EUR","h","hthththhhtthtthhthhxtthhxhtthhthththththhttxthtthhthttththhhththhhhhhhxhththhhtxthhtthhththttttthttththth"
"2023-01-14 16:48:47","AlexandraSarafoglou","0.20EUR","t","hxhhthtthxthtththxtththhhhhxhthhhtthhhthhhthtthxhhhhhtxthhthhhtthtthhhttthxhththhtththttthhhhtttthhhhthttxhh"
"2023-01-14 16:53:50","AlexandraSarafoglou","0.20EUR","h","hhhttththhxthhthhxhhthththtxtththttttttttxtthtxhhhhthhhhthhhhhttxhhtthhttthtththhthtttththhthtthhhhxhhhtthh"
"2023-01-14 16:59:12","AlexandraSarafoglou","0.20EUR","h","ttttttthttthhhthththhtththhxhtthhthhhhttxxthtthtthtxhhhtththhtttthtthttttthttttttttththhtttxhthhhhtthhhhh"
"2023-01-14 17:04:43","AlexandraSarafoglou","0.20EUR","t","thttthhhhhhthhhttthxttttttthttthxtthxthtthhxhhtxttttthhtthhhhhthhttthhtttththhxttxhhttttxtthhttthxhhhhtxttttxtt"
"2023-01-14 17:09:59","AlexandraSarafoglou","2EUR","t","tthttttttthththxtthtththhttthtthhhhhhththxtttttttthtthhhthxttthhtthhththttthtthxtttttthhtthhthhxhtthtthth"
"2023-01-14 17:14:26","AlexandraSarafoglou","2EUR","h","hhhhhtxhthtxhhththttthhhhhhhtthththttttthttthhthththxhhtxhthhthhhthttthhthhthhttththttthtththtttthhhhhhh"
"2023-01-14 17:19:23","AlexandraSarafoglou","2EUR","t","ththtxtxthhhhhtthhhtttxhhtxttththxhthtthhthtttttthhhxttttttttttthxhhhthhthtthttthtttthtttthhthhtthuxhthhhttht"
"2023-01-14 17:23:56","AlexandraSarafoglou","2EUR","h","ththhttththhxhhhhttxthtthhhhhhhthhhhhhththhttthhhhthhhhhthhhhthhtththtttthttxthththhththhhhthttttthhuhtt"
"2023-01-14 17:28:22","AlexandraSarafoglou","2EUR","t","ttthhhthtttthhtthttttttthhthhhhttthhhhhtthhhttthhhxthhhhhhxhxtttthhhthtththtthxtththhttthhttthtxhhhxhhthhh"
"2023-01-14 17:32:36","AlexandraSarafoglou","2EUR","h","hhthxhhtthxthhhthhtthhtththtthhhthhtthhhhthththhhhxtthhtthttthhtttthhhhthhxttttthththhhtthxhhhttthhhxhhtht"
"2023-01-14 17:37:45","AlexandraSarafoglou","2EUR","h","thttththththttthhtththhhththhxhxtththhhxtththtttthhhthtxttxhtththhhtthtthhtttththtthhxhthhthhxhtththhthtthh"
"2023-01-14 17:42:15","AlexandraSarafoglou","2EUR","t","hhhhhththttthttthhtttththhthhtthhhtthhhththhthttxthhthttttthtthhhhxhhhtthhthththtxththhhhhhhhththhhhhht"
"2023-01-14 17:46:42","AlexandraSarafoglou","2EUR","t","htthtthtththhttxttthtxthhtthtthtththhthtthtttttttthtttthhxhtthttththhhttthhhhhhhththtthhhhhthhthhthtttt"
"2023-01-14 17:51:48","AlexandraSarafoglou","2EUR","h","ththhtthtttxtttththhhtthtthhhhxtttththhtthhhthttthttthththhthtxhttttxhhttththxthhtththhhhhtththhthhhhhhth"
"2023-01-14 17:56:47","AlexandraSarafoglou","1EUR","t","thhththhttthttthhhtthhhtttthhthhhthhtttththhthxtthhthhhhtthxttthtxhtthtthhhthhhhhthhhthththhttthhththtt"
